acousticness,album_id,analysis_url,danceability,energy,href,track_id,instrumentalness,loudness,mode,name,track_popularity,preview_url,speechiness,tempo,track_href,uri,valence,images,meditation/relaxation music,release_year
0.893,58TQrEfi5T1bi5KQVhRJ9r,https://api.spotify.com/v1/audio-analysis/5ByxDTuCTKA07FhevL1ISz,0.248,0.296,https://api.spotify.com/v1/tracks/5ByxDTuCTKA07FhevL1ISz,5ByxDTuCTKA07FhevL1ISz,0.796,-18.405,1.0,Bereden Väg För Herran (Psalm 103),32.0,https://p.scdn.co/mp3-preview/c21d651bff3439fd70a59d53241e8af9a725438b?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0355,80.076,https://api.spotify.com/v1/tracks/5ByxDTuCTKA07FhevL1ISz,spotify:track:5ByxDTuCTKA07FhevL1ISz,0.462,"[{'height': 640, 'url': 'https://i.scdn.co/image/cab282cb3c4ab029f313cce3e56b5a8021e13314', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/f422e6ac867ec16e1f9011abd91c81191cf55c9d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/a024080bcdc2fa0d3db02f8330dc6588ac3baf9e', 'width': 64}]",True,1997
0.746,6EZW6aNuXNVJMmAd7ooGHY,https://api.spotify.com/v1/audio-analysis/4aJoGk9v6suFbmwnyFHapg,0.148,0.106,https://api.spotify.com/v1/tracks/4aJoGk9v6suFbmwnyFHapg,4aJoGk9v6suFbmwnyFHapg,0.884,-18.961,1.0,Hatred at Its Best,47.0,https://p.scdn.co/mp3-preview/acbc6dd492e06a72a93b9e92baa817dcc186f5c0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0394,78.019,https://api.spotify.com/v1/tracks/4aJoGk9v6suFbmwnyFHapg,spotify:track:4aJoGk9v6suFbmwnyFHapg,0.093,"[{'height': 640, 'url': 'https://i.scdn.co/image/ee92d6c44df8024bace67d96b03fcc9cfeb50eea', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/0b688c6919b54bfaadc30605933cd836b247ecb9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/1f6385d350ed45a9cb984696b583e5031ce203e4', 'width': 64}]",True,2018
0.984,0QqI4A6ZXroBE5WnVPXere,https://api.spotify.com/v1/audio-analysis/4AUjEDqoGjB0T5XyleU1Xu,0.269,0.0344,https://api.spotify.com/v1/tracks/4AUjEDqoGjB0T5XyleU1Xu,4AUjEDqoGjB0T5XyleU1Xu,0.872,-23.768,0.0,Tissue No. 7,54.0,https://p.scdn.co/mp3-preview/46066d4f536a239dd583b2c963a705953d07267d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0392,98.916,https://api.spotify.com/v1/tracks/4AUjEDqoGjB0T5XyleU1Xu,spotify:track:4AUjEDqoGjB0T5XyleU1Xu,0.0354,"[{'height': 563, 'url': 'https://i.scdn.co/image/2926cc5d523728f7314da916726a354452c39933', 'width': 640}, {'height': 264, 'url': 'https://i.scdn.co/image/a675cb69334f0167f1347cdd5ef13446f25d2b4f', 'width': 300}, {'height': 56, 'url': 'https://i.scdn.co/image/02dc09442b9a631ed316c5be9e8ade2f87472d40', 'width': 64}]",True,2008
0.915,5NuOAfTlZCpHfIDAtYa4S1,https://api.spotify.com/v1/audio-analysis/6cFTdXS8OY0Z5009mk3di8,0.355,0.0124,https://api.spotify.com/v1/tracks/6cFTdXS8OY0Z5009mk3di8,6cFTdXS8OY0Z5009mk3di8,0.906,-23.106,1.0,Himalaya,66.0,https://p.scdn.co/mp3-preview/96c176c0f0903b8bb8e8111db8361eed20c0c293?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0362,69.313,https://api.spotify.com/v1/tracks/6cFTdXS8OY0Z5009mk3di8,spotify:track:6cFTdXS8OY0Z5009mk3di8,0.125,"[{'height': 640, 'url': 'https://i.scdn.co/image/48dcc3793ff352c457e2be6939544fa7d2f261fa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/9a551f449301fcecee0ec91388e31776bde26412', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/0d6ad8184bb831729af83b0751871f121899cbac', 'width': 64}]",True,2018
0.96,2aWg1h0YdeDitTG9JB0KdQ,https://api.spotify.com/v1/audio-analysis/1VU5npH19P65A46nKW2MwF,0.0857,0.0297,https://api.spotify.com/v1/tracks/1VU5npH19P65A46nKW2MwF,1VU5npH19P65A46nKW2MwF,0.946,-23.553,1.0,Helene,39.0,https://p.scdn.co/mp3-preview/c4ca9753705a6a3905a226a8e5790c8983c10db9?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0459,76.196,https://api.spotify.com/v1/tracks/1VU5npH19P65A46nKW2MwF,spotify:track:1VU5npH19P65A46nKW2MwF,0.0571,"[{'height': 640, 'url': 'https://i.scdn.co/image/166dbbe95edd75bbe10eb9236ed1626ccc701b60', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/6c66e74835ce4b596dde7355a1f4df4bd82fffc5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/8eab2925ad40342391d1ec5a547711b0d25648ca', 'width': 64}]",True,2019
0.995,2ecywJZyq9FeZWhKUT0kIq,https://api.spotify.com/v1/audio-analysis/4leHWpwFZI5sRQLOzaFON8,0.379,0.0221,https://api.spotify.com/v1/tracks/4leHWpwFZI5sRQLOzaFON8,4leHWpwFZI5sRQLOzaFON8,0.877,-31.7,1.0,"Goldberg Variations, BWV 988: Aria",27.0,https://p.scdn.co/mp3-preview/1ea12a04a1b1b1d87475e79cff1c7aba5df5d901?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0422,107.531,https://api.spotify.com/v1/tracks/4leHWpwFZI5sRQLOzaFON8,spotify:track:4leHWpwFZI5sRQLOzaFON8,0.36,"[{'height': 640, 'url': 'https://i.scdn.co/image/20e9343709c8c2d9dbf65fa4ea36101ed2a7bcf3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/f1e1f558b8f98cbd24e18b2139985dbcc8981960', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/dff8a80030a554bec05417489fdb94d559d343a2', 'width': 64}]",True,2000
0.982,53zLaiMEJHeZrcHw80zpkJ,https://api.spotify.com/v1/audio-analysis/5qKyeT6lAFwxarm43UOa2a,0.211,0.0339,https://api.spotify.com/v1/tracks/5qKyeT6lAFwxarm43UOa2a,5qKyeT6lAFwxarm43UOa2a,0.92,-27.673,1.0,Nocturne in E-Flat Major,49.0,https://p.scdn.co/mp3-preview/bdf8e798969a03f952ef90c1d295a18d501a7378?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0428,81.324,https://api.spotify.com/v1/tracks/5qKyeT6lAFwxarm43UOa2a,spotify:track:5qKyeT6lAFwxarm43UOa2a,0.123,"[{'height': 640, 'url': 'https://i.scdn.co/image/34115bafdae7db21fba77b5f542307368ec90593', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/c8434aaca3557ea9e9767cca41159d1038803d05', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/f1f6c6badf9df6628702cb2f07d765905bcbec94', 'width': 64}]",True,2015
0.99,2ily4F0GPCKxevaWZgc2L9,https://api.spotify.com/v1/audio-analysis/2UmPGzFtB2ywOsPlbuGcGo,0.33,0.0353,https://api.spotify.com/v1/tracks/2UmPGzFtB2ywOsPlbuGcGo,2UmPGzFtB2ywOsPlbuGcGo,0.853,-23.947,1.0,Tracce,19.0,https://p.scdn.co/mp3-preview/e2fdbeecd869a46ef7b18d9874c24244307c88cd?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0575,68.127,https://api.spotify.com/v1/tracks/2UmPGzFtB2ywOsPlbuGcGo,spotify:track:2UmPGzFtB2ywOsPlbuGcGo,0.054,"[{'height': 640, 'url': 'https://i.scdn.co/image/61ce99ff813b963152588d054cb0c8563dc69097', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/9b9f80be9b44dd36103631bb04154d36dc34662c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/4664450ccac1d1555d4eb309902985aa11105810', 'width': 64}]",True,1996
0.967,5QnCIqKvRc5D9lYET04LPU,https://api.spotify.com/v1/audio-analysis/3iWpcIZVDJeRdz0PdSuudC,0.384,0.0141,https://api.spotify.com/v1/tracks/3iWpcIZVDJeRdz0PdSuudC,3iWpcIZVDJeRdz0PdSuudC,0.9,-34.203,1.0,"Adagio in F Major, Hob. XVII:9",13.0,https://p.scdn.co/mp3-preview/c2f9038196c0c3bee6615b48eb3e8dde522ba30f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.063,82.681,https://api.spotify.com/v1/tracks/3iWpcIZVDJeRdz0PdSuudC,spotify:track:3iWpcIZVDJeRdz0PdSuudC,0.0832,"[{'height': 635, 'url': 'https://i.scdn.co/image/f2165287dc8fef46cdd7951402a2367fac499eb1', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/df0d0eab228827a563817bee7de98c125405f8d1', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/4e22883d3fa54caf3b06d1c0f292d15e84235519', 'width': 64}]",True,2009
0.993,3RdhWULGgafsHBjE9NNNt1,https://api.spotify.com/v1/audio-analysis/7zceh3o6KadhN2Smm2jJfR,0.385,0.0952,https://api.spotify.com/v1/tracks/7zceh3o6KadhN2Smm2jJfR,7zceh3o6KadhN2Smm2jJfR,0.949,-22.203,1.0,Felicity,36.0,https://p.scdn.co/mp3-preview/c0b953873f690ed453589af00f7005a7281860de?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0534,70.645,https://api.spotify.com/v1/tracks/7zceh3o6KadhN2Smm2jJfR,spotify:track:7zceh3o6KadhN2Smm2jJfR,0.396,"[{'height': 640, 'url': 'https://i.scdn.co/image/ca50841d977a62be089cf549a6a9b51d8fad76be', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/03aa82de0ca9814e9cc1f5a629c5a7565730e3ce', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/52e5a26fef37bda06ddb158f7f26984dce6bc938', 'width': 64}]",True,2019
0.973,0Gu3TCKFwherE8KczaVbMJ,https://api.spotify.com/v1/audio-analysis/48BnfQOi8kbjjGc61c1zZV,0.209,0.145,https://api.spotify.com/v1/tracks/48BnfQOi8kbjjGc61c1zZV,48BnfQOi8kbjjGc61c1zZV,0.922,-20.004,0.0,As the Day Closes,46.0,https://p.scdn.co/mp3-preview/89746a25043e82b4f71d40134faad34a9937a72a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0437,97.655,https://api.spotify.com/v1/tracks/48BnfQOi8kbjjGc61c1zZV,spotify:track:48BnfQOi8kbjjGc61c1zZV,0.429,"[{'height': 640, 'url': 'https://i.scdn.co/image/cb4fb587fec516ab360d1dc26f1e34adc846570a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/b2202bccfd91f75f87397ffa66eb8ed2d7e8776b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/85c172cb379133c5502de0af4ccaf1ebccdb94f9', 'width': 64}]",True,2019
0.976,0OdDFGg96pTJeNVfCyPQB2,https://api.spotify.com/v1/audio-analysis/6DMBzSLA8fVNtn4dwPfGtU,0.235,0.0544,https://api.spotify.com/v1/tracks/6DMBzSLA8fVNtn4dwPfGtU,6DMBzSLA8fVNtn4dwPfGtU,0.864,-21.163,0.0,Disguise,50.0,https://p.scdn.co/mp3-preview/bca9db1cfa2afd02a348bc3e2ed3ccb4673723e3?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0358,79.156,https://api.spotify.com/v1/tracks/6DMBzSLA8fVNtn4dwPfGtU,spotify:track:6DMBzSLA8fVNtn4dwPfGtU,0.0336,"[{'height': 640, 'url': 'https://i.scdn.co/image/50c241d92c9d8d24405e1ee2ed31af093113a977', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/318115560ac28bf41aa3273fc2eff9e36049ebd0', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/d7830d29d308d252b07377d19bf6d1dea08553f4', 'width': 64}]",True,2018
0.995,58a6kRLUGkSuCY8xsVZ80P,https://api.spotify.com/v1/audio-analysis/7d4qBxDf1VMJFtcwMYjoy9,0.303,0.178,https://api.spotify.com/v1/tracks/7d4qBxDf1VMJFtcwMYjoy9,7d4qBxDf1VMJFtcwMYjoy9,0.94,-15.973,1.0,Les Nuit Blaches,49.0,https://p.scdn.co/mp3-preview/b6c5e43f5d941b1c886c99d406570d2c9537a70f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0597,67.207,https://api.spotify.com/v1/tracks/7d4qBxDf1VMJFtcwMYjoy9,spotify:track:7d4qBxDf1VMJFtcwMYjoy9,0.0746,"[{'height': 640, 'url': 'https://i.scdn.co/image/eec08c36c0c4b6ab89f031b1e9e8281534da751f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/75d2bb073ecdeadcf51f5f74cb659ee8c39b6622', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/f49d10825755667f4253f1a4c5a737ea86975fa6', 'width': 64}]",True,2014
0.992,4ew6xihS1PC8UIAlExTDBp,https://api.spotify.com/v1/audio-analysis/2dbOHabncUmCWaKIJNHM2A,0.386,0.00824,https://api.spotify.com/v1/tracks/2dbOHabncUmCWaKIJNHM2A,2dbOHabncUmCWaKIJNHM2A,0.852,-30.58,0.0,Mazurka in C Minor,48.0,https://p.scdn.co/mp3-preview/fa21d98fe6cde8aa2526f786b29321c0e4816dd6?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.049,106.396,https://api.spotify.com/v1/tracks/2dbOHabncUmCWaKIJNHM2A,spotify:track:2dbOHabncUmCWaKIJNHM2A,0.14,"[{'height': 640, 'url': 'https://i.scdn.co/image/631cba13dad70f2a02ac7baddf563a823cd00c72', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ec2fc7e66d1d483d4e48cc38576fd699796fd0ff', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/25122f651dc699c041aba73156131b4bdb5c2195', 'width': 64}]",True,2018
0.992,5TI7hirfKwFzNbXUOUy3h0,https://api.spotify.com/v1/audio-analysis/7adF8nbrf6PWrdK7RPVjyF,0.389,0.0471,https://api.spotify.com/v1/tracks/7adF8nbrf6PWrdK7RPVjyF,7adF8nbrf6PWrdK7RPVjyF,0.953,-21.994,1.0,As Time Goes By,58.0,https://p.scdn.co/mp3-preview/88f21bc32a06a2ec4564ff417dec7d3b4bd3e048?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0446,109.486,https://api.spotify.com/v1/tracks/7adF8nbrf6PWrdK7RPVjyF,spotify:track:7adF8nbrf6PWrdK7RPVjyF,0.123,"[{'height': 640, 'url': 'https://i.scdn.co/image/d49fdc223b864996c94dc0bd94943191f61eaf52', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/366750df339a244933ce4b92dd3ee93f66246113', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/4fc0e07ec011fdd1967309c6883d9e3463ba17c9', 'width': 64}]",True,2017
0.995,409wPdjUmGHqQcfV8rD2Ms,https://api.spotify.com/v1/audio-analysis/4eTi2a1kxAug5CnVCAWGl5,0.314,0.0262,https://api.spotify.com/v1/tracks/4eTi2a1kxAug5CnVCAWGl5,4eTi2a1kxAug5CnVCAWGl5,0.903,-29.053,0.0,Silent Agreement,49.0,https://p.scdn.co/mp3-preview/b89c61329faeb2faabe9581097527a8b103a85b8?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0444,84.269,https://api.spotify.com/v1/tracks/4eTi2a1kxAug5CnVCAWGl5,spotify:track:4eTi2a1kxAug5CnVCAWGl5,0.0397,"[{'height': 640, 'url': 'https://i.scdn.co/image/2d770a31b8d7eeef7b7d32e6fb3737dff937c6b5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/9d50bbc61923db2c1298799a45abfe7ae79daee5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/dc9fab80fa53e374bd9b4327e9ae68ed494f656e', 'width': 64}]",True,2018
0.986,0gQsB3BO6ByiKm4fb0iBDT,https://api.spotify.com/v1/audio-analysis/3gfGlWm4k1wSxOqGPaDndy,0.0677,0.0123,https://api.spotify.com/v1/tracks/3gfGlWm4k1wSxOqGPaDndy,3gfGlWm4k1wSxOqGPaDndy,0.951,-30.223,0.0,Partita Sinfonica: II. Bol's Song,7.0,https://p.scdn.co/mp3-preview/39690f2e94faf032a22e923d8e3cb459bc2a832a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0467,72.889,https://api.spotify.com/v1/tracks/3gfGlWm4k1wSxOqGPaDndy,spotify:track:3gfGlWm4k1wSxOqGPaDndy,0.0383,"[{'height': 640, 'url': 'https://i.scdn.co/image/57aaad38ab4ddae7f9e8b8e85fbc89f48d7865ae', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/e434255930ada26b69210c23fa9a700710c8d57a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/0b150cedd162d944702ef10b6b29718c7cb66fb1', 'width': 64}]",True,2013
0.977,4nwbwQA79MXc98RinfG42X,https://api.spotify.com/v1/audio-analysis/58UoTFVYbDa6JwHZNJ1UPr,0.136,0.0396,https://api.spotify.com/v1/tracks/58UoTFVYbDa6JwHZNJ1UPr,58UoTFVYbDa6JwHZNJ1UPr,0.825,-25.769,1.0,"La Berceuse, aus der Oper 'Jocelyn'",45.0,https://p.scdn.co/mp3-preview/4f270cf59964dac061490e066fbb0e0dceee41cc?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0458,95.998,https://api.spotify.com/v1/tracks/58UoTFVYbDa6JwHZNJ1UPr,spotify:track:58UoTFVYbDa6JwHZNJ1UPr,0.0378,"[{'height': 640, 'url': 'https://i.scdn.co/image/0f509da4688dc431f704849431149fd551b42c43', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/3906d2151400c2438dfbe5ff94d9883c2082f826', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/9fbedd9236985bba0f9280a8e81aaa5aa1287b61', 'width': 64}]",True,2013
0.937,6OnvHv2Lzetb6EXzLZRDiK,https://api.spotify.com/v1/audio-analysis/2ha1NzwNMLVs0ZkDALiGtM,0.116,0.17,https://api.spotify.com/v1/tracks/2ha1NzwNMLVs0ZkDALiGtM,2ha1NzwNMLVs0ZkDALiGtM,0.74,-21.078,1.0,The Lord is My Shepherd,28.0,https://p.scdn.co/mp3-preview/593f2aa2c3219f357d24b04e77a4fa5399f52c05?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0436,80.372,https://api.spotify.com/v1/tracks/2ha1NzwNMLVs0ZkDALiGtM,spotify:track:2ha1NzwNMLVs0ZkDALiGtM,0.0386,"[{'height': 640, 'url': 'https://i.scdn.co/image/70648a10bee9b8403e083d6bcf8a2b8e8f3b8b57', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/34f8e88615719fb50655b165602823b1f924113b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/c360d20df2b47adc907259f9a2babe4e51482338', 'width': 64}]",True,2012
0.84,1wiIcMbLqHLs2jfcLMzQ5Z,https://api.spotify.com/v1/audio-analysis/6SvdmyO16BBAZx5iAZPZbq,0.0664,0.0868,https://api.spotify.com/v1/tracks/6SvdmyO16BBAZx5iAZPZbq,6SvdmyO16BBAZx5iAZPZbq,0.562,-19.695,0.0,Dona nobis pacem,26.0,https://p.scdn.co/mp3-preview/56ada6bc97217f033a9491617a59a40e2949da34?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0512,74.21,https://api.spotify.com/v1/tracks/6SvdmyO16BBAZx5iAZPZbq,spotify:track:6SvdmyO16BBAZx5iAZPZbq,0.0298,"[{'height': 637, 'url': 'https://i.scdn.co/image/362485ddca6bff214b39e7b811e44eab3fc1b487', 'width': 640}, {'height': 299, 'url': 'https://i.scdn.co/image/b7e171ec34a4760fdc49c75157d9b2ab35b02977', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/0ee945170cd693717d2bcd3a183c9f7683846671', 'width': 64}]",True,2007
0.991,5ZT232J4Xa8SiVsjsTxIPS,https://api.spotify.com/v1/audio-analysis/0I0pqjf5daTNR6to8iTklQ,0.0893,0.0492,https://api.spotify.com/v1/tracks/0I0pqjf5daTNR6to8iTklQ,0I0pqjf5daTNR6to8iTklQ,0.947,-28.614,1.0,In Pace,24.0,https://p.scdn.co/mp3-preview/0707ceb2138f3e0ffc0d1c0466c7d60e21a22c99?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0434,85.465,https://api.spotify.com/v1/tracks/0I0pqjf5daTNR6to8iTklQ,spotify:track:0I0pqjf5daTNR6to8iTklQ,0.0323,"[{'height': 640, 'url': 'https://i.scdn.co/image/cc9360a110ca8fa5129af8ee9e354290c4fc9e3b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/3e3b707c788c8bb8ea41174a7ffc7e6fc6dcab49', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/89ae2defc99fffc6fe7bd50fc4dc855cb9ce6dcd', 'width': 64}]",True,2006
0.987,4rq579CvznXTfkSB29SUh9,https://api.spotify.com/v1/audio-analysis/3tgbWPxVZbYj59orQX5geD,0.316,0.108,https://api.spotify.com/v1/tracks/3tgbWPxVZbYj59orQX5geD,3tgbWPxVZbYj59orQX5geD,0.764,-20.458,1.0,D'un matin de printemps for Piano Trio,1.0,https://p.scdn.co/mp3-preview/edfce2cd0f40e54f9824f3e6c63bb6d7c708d2a0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0389,75.493,https://api.spotify.com/v1/tracks/3tgbWPxVZbYj59orQX5geD,spotify:track:3tgbWPxVZbYj59orQX5geD,0.0838,"[{'height': 640, 'url': 'https://i.scdn.co/image/c5af362720a87f7bf93cc9fb7b4b021e6ab63558', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ff79ffb7588f900f6944f191a0e0a901b5e6d526', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/b7532502c704c9a023c8062bef5c17e6ab0d7d5b', 'width': 64}]",True,2016
0.993,0cQhNasB9e7PxazzDuLx1j,https://api.spotify.com/v1/audio-analysis/0ekarrkLhueNWVCnioEscE,0.294,0.142,https://api.spotify.com/v1/tracks/0ekarrkLhueNWVCnioEscE,0ekarrkLhueNWVCnioEscE,0.912,-20.374,1.0,"Piano Sonata No. 18 in G Major, Op. 78, D. 894: IV. Allegretto",23.0,https://p.scdn.co/mp3-preview/77b4846a70a0355b8372bd5f78f4f948d2dccbb1?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0388,94.296,https://api.spotify.com/v1/tracks/0ekarrkLhueNWVCnioEscE,spotify:track:0ekarrkLhueNWVCnioEscE,0.197,"[{'height': 640, 'url': 'https://i.scdn.co/image/17bdd8af4ac388c1b129cfab6c4a16e90e7ca9ec', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/c35b3d5f58a763a925f1e04c20568fdc02c30b41', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/48f158a6a6d8c99470b8cd9846f80212688a270b', 'width': 64}]",True,2016
0.991,7CDcsFTGI3Ds5QSV2C0WxA,https://api.spotify.com/v1/audio-analysis/5ECU1cncnG5ZxH4OuaB2bw,0.295,0.0918,https://api.spotify.com/v1/tracks/5ECU1cncnG5ZxH4OuaB2bw,5ECU1cncnG5ZxH4OuaB2bw,0.884,-22.769,0.0,Viola Sonata in C Minor: III. Andante con variazioni,21.0,https://p.scdn.co/mp3-preview/b7416865346b5d468bc247efbb32dd8ecda6066e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0385,98.939,https://api.spotify.com/v1/tracks/5ECU1cncnG5ZxH4OuaB2bw,spotify:track:5ECU1cncnG5ZxH4OuaB2bw,0.122,"[{'height': 564, 'url': 'https://i.scdn.co/image/e94e332caf92cf13848ea0e85cf6a5fc2c786b5a', 'width': 640}, {'height': 264, 'url': 'https://i.scdn.co/image/df13f40eecd84cb88fa72db6bf03c2eb2f22b172', 'width': 300}, {'height': 56, 'url': 'https://i.scdn.co/image/dcf23b359d638ad219448f360ee8f441c99c3594', 'width': 64}]",True,2011
0.955,4zWBK4kmAlnDIRLxl2lLGZ,https://api.spotify.com/v1/audio-analysis/7L5EtgXJx3JUIw7dV8rlAB,0.0716,0.0552,https://api.spotify.com/v1/tracks/7L5EtgXJx3JUIw7dV8rlAB,7L5EtgXJx3JUIw7dV8rlAB,0.915,-23.111,0.0,Pour les funerailles d'un soldat,7.0,https://p.scdn.co/mp3-preview/02d745f20aa515a52a441c738fb6636fdb34bf00?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0419,70.272,https://api.spotify.com/v1/tracks/7L5EtgXJx3JUIw7dV8rlAB,spotify:track:7L5EtgXJx3JUIw7dV8rlAB,0.0383,"[{'height': 632, 'url': 'https://i.scdn.co/image/7db991127b03986f20c7232ab583b97f391a9b61', 'width': 640}, {'height': 296, 'url': 'https://i.scdn.co/image/86759429f4a5ad90987973c9d9f4ff8e3986e721', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/d76ef8a6de6c6250200e832817b57579fbb42d78', 'width': 64}]",True,2007
0.995,6oheqscXQo3OlPp8r66MqY,https://api.spotify.com/v1/audio-analysis/1sk61lrEBrR35MKfYGsFD7,0.375,0.0364,https://api.spotify.com/v1/tracks/1sk61lrEBrR35MKfYGsFD7,1sk61lrEBrR35MKfYGsFD7,0.866,-26.677,1.0,Sueno Recurrente,24.0,https://p.scdn.co/mp3-preview/393dc1b0f4992014662e88a93a3ec5b7ef889ecd?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0416,82.887,https://api.spotify.com/v1/tracks/1sk61lrEBrR35MKfYGsFD7,spotify:track:1sk61lrEBrR35MKfYGsFD7,0.0616,"[{'height': 635, 'url': 'https://i.scdn.co/image/f9f7603a211705f6b83a551855cf8a185631187f', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/98f6526277d5dc40503233a323ea643a2c86e8d7', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/4151e6692ee26f2aa3fcc4139814c36ba35ac3c1', 'width': 64}]",True,2016
0.685,0U85lkewUM9HMYT4H6jlDj,https://api.spotify.com/v1/audio-analysis/21WHzwILjkzEM2IfbiT9sN,0.201,0.142,https://api.spotify.com/v1/tracks/21WHzwILjkzEM2IfbiT9sN,21WHzwILjkzEM2IfbiT9sN,0.927,-21.338,1.0,The Absolute,36.0,https://p.scdn.co/mp3-preview/3a5cf82bb1d0c6d01bb350e5168617fa0bbc1542?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0305,85.098,https://api.spotify.com/v1/tracks/21WHzwILjkzEM2IfbiT9sN,spotify:track:21WHzwILjkzEM2IfbiT9sN,0.0356,"[{'height': 640, 'url': 'https://i.scdn.co/image/9b389f0b37c0f47309f3aea7e9d9e38fda56e963', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/c1caa19189bfbd530960c1b65563d3442072d929', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/a2c3dcc58d9bb15d0fcff13e01caa3aee82dc9e7', 'width': 64}]",True,2018
